Response Time,Age,Gender,Country,Education,Job Title,Int Age
580,55-59,Man,United States of America,Doctoral degree,Research Scientist,55
754,45-49,Man,China,Doctoral degree,Other,45
1524407,22-24,Man,India,Bachelor’s degree,Currently not employed,22
684,45-49,Man,United States of America,Master’s degree,Data Scientist,45
455,40-44,Man,United States of America,Bachelor’s degree,Software Engineer,40
551,30-34,Man,Kenya,Bachelor’s degree,Software Engineer,30
890,45-49,Man,Czech Republic,Master’s degree,Product Manager,45
826,22-24,Man,India,Master’s degree,Student,22
1126,40-44,Man,Other,Doctoral degree,Research Scientist,40
1144,22-24,Man,Egypt,Bachelor’s degree,Machine Learning Engineer,22
489,18-21,Man,India,No formal education past high school,Student,18
664,25-29,Man,India,Bachelor’s degree,Data Analyst,25
570,25-29,Man,India,Bachelor’s degree,Data Scientist,25
893,22-24,Man,Nigeria,Bachelor’s degree,Data Scientist,22
2077076,22-24,Man,Tunisia,Master’s degree,Student,22
824,22-24,Woman,India,Bachelor’s degree,Data Analyst,22
788,22-24,Woman,Tunisia,Bachelor’s degree,Student,22
579,18-21,Man,Italy,Bachelor’s degree,Data Scientist,18
2341,25-29,Man,India,Bachelor’s degree,Data Scientist,25
2487,50-54,Man,United States of America,Master’s degree,Data Scientist,50
642,40-44,Man,United States of America,Master’s degree,Data Engineer,40
1467,18-21,Woman,India,Some college/university study without earning a bachelor’s degree,Student,18
810,40-44,Man,United Arab Emirates,Master’s degree,Statistician,40
878,18-21,Man,Egypt,Bachelor’s degree,Student,18
2607,22-24,Woman,Other,Master’s degree,Data Analyst,22
84753,35-39,Man,United States of America,Master’s degree,Software Engineer,35
3989,22-24,Prefer not to say,I do not wish to disclose my location,I prefer not to answer,Student,22
583,30-34,Man,India,Master’s degree,Research Scientist,30
706,30-34,Man,Japan,Doctoral degree,Student,30
419,35-39,Man,Brazil,Doctoral degree,Other,35
628,22-24,Man,India,Master’s degree,Machine Learning Engineer,22
476,25-29,Man,United States of America,Bachelor’s degree,Other,25
494,35-39,Man,United States of America,Bachelor’s degree,Data Engineer,35
337,18-21,Woman,Other,Bachelor’s degree,Student,18
565,18-21,Man,Indonesia,Bachelor’s degree,Student,18
504,25-29,Man,Turkey,Bachelor’s degree,Data Scientist,25
461,45-49,Woman,United States of America,Master’s degree,Software Engineer,45
305,40-44,Woman,Singapore,Bachelor’s degree,Software Engineer,40
450,22-24,Man,India,Bachelor’s degree,Currently not employed,22
728,40-44,Woman,Israel,Master’s degree,Other,40
447,30-34,Man,Italy,Master’s degree,Other,30
271,30-34,Woman,India,Master’s degree,Student,30
672,22-24,Man,Other,I prefer not to answer,Machine Learning Engineer,22
395,22-24,Man,Indonesia,Bachelor’s degree,Currently not employed,22
384,30-34,Man,United States of America,Master’s degree,Machine Learning Engineer,30
649,35-39,Man,Morocco,Master’s degree,Program/Project Manager,35
366,18-21,Man,Colombia,Some college/university study without earning a bachelor’s degree,Student,18
820,30-34,Man,Bangladesh,Master’s degree,Currently not employed,30
20454,25-29,Man,India,Bachelor’s degree,Currently not employed,25
767,40-44,Man,Argentina,Master’s degree,Data Scientist,40
4915,45-49,Man,Japan,Bachelor’s degree,Software Engineer,45
1044,35-39,Man,Taiwan,Master’s degree,Data Analyst,35
534,40-44,Man,Italy,No formal education past high school,Software Engineer,40
1426,25-29,Woman,Canada,Bachelor’s degree,Research Scientist,25
691,25-29,Man,France,Master’s degree,Data Scientist,25
1187,40-44,Man,Mexico,Doctoral degree,Machine Learning Engineer,40
770,25-29,Man,India,Bachelor’s degree,Data Scientist,25
698,22-24,Man,Nigeria,Master’s degree,Student,22
660,22-24,Man,Indonesia,Bachelor’s degree,Student,22
1976,18-21,Woman,India,Bachelor’s degree,Student,18
684,30-34,Man,South Africa,Doctoral degree,Student,30
971,25-29,Woman,India,Master’s degree,Developer Relations/Advocacy,25
792,25-29,Man,Japan,Master’s degree,Data Analyst,25
1084,22-24,Prefer not to say,China,Master’s degree,Machine Learning Engineer,22
891,40-44,Woman,India,Master’s degree,Business Analyst,40
404,25-29,Man,India,Master’s degree,Software Engineer,25
534,30-34,Woman,Ukraine,Master’s degree,Software Engineer,30
1093,22-24,Man,India,Master’s degree,Software Engineer,22
693,25-29,Man,India,Bachelor’s degree,Data Analyst,25
388,18-21,Man,India,Bachelor’s degree,Student,18
2326,25-29,Man,India,Bachelor’s degree,Data Scientist,25
393,45-49,Man,United States of America,Master’s degree,Business Analyst,45
131,35-39,Man,United States of America,Master’s degree,Software Engineer,35
998,25-29,Man,China,Master’s degree,Student,25
553,35-39,Man,India,Master’s degree,Business Analyst,35
662,30-34,Woman,United States of America,Doctoral degree,Other,30
847,18-21,Woman,Other,Some college/university study without earning a bachelor’s degree,Statistician,18
378,22-24,Man,Bangladesh,Bachelor’s degree,Student,22
369,18-21,Man,India,Some college/university study without earning a bachelor’s degree,Student,18
686,25-29,Man,Belarus,I prefer not to answer,Student,25
875,25-29,Man,India,Master’s degree,Software Engineer,25
3415,40-44,Man,United States of America,Doctoral degree,Student,40
436,22-24,Man,Australia,Master’s degree,Software Engineer,22
520,35-39,Man,India,Bachelor’s degree,Software Engineer,35
479,30-34,Man,Nepal,Bachelor’s degree,Student,30
9515,35-39,Woman,United States of America,Bachelor’s degree,Currently not employed,35
194,22-24,Man,Italy,Bachelor’s degree,Data Scientist,22
1852,50-54,Man,Japan,Master’s degree,Machine Learning Engineer,50
486,25-29,Woman,India,Bachelor’s degree,Student,25
733,25-29,Man,Japan,Master’s degree,Software Engineer,25
646,18-21,Man,India,Bachelor’s degree,Student,18
636,18-21,Man,India,Master’s degree,Machine Learning Engineer,18
751,22-24,Man,India,Bachelor’s degree,Data Scientist,22
12432,35-39,Woman,United States of America,Bachelor’s degree,Other,35
328,22-24,Man,Other,Some college/university study without earning a bachelor’s degree,Student,22
1166,40-44,Man,Other,Master’s degree,Machine Learning Engineer,40
469,18-21,Man,Tunisia,Bachelor’s degree,Student,18
823,30-34,Man,Argentina,Master’s degree,Machine Learning Engineer,30
754,18-21,Man,India,Bachelor’s degree,Student,18
883,30-34,Man,Germany,Master’s degree,Machine Learning Engineer,30
353,18-21,Woman,India,Bachelor’s degree,Student,18
415,18-21,Woman,India,Bachelor’s degree,Student,18
5987,18-21,Man,Pakistan,Bachelor’s degree,Student,18
1303,22-24,Man,Other,Bachelor’s degree,Software Engineer,22
726,18-21,Man,India,Bachelor’s degree,Student,18
485348,55-59,Woman,United States of America,Master’s degree,Business Analyst,55
1204,30-34,Man,Brazil,Bachelor’s degree,Software Engineer,30
676,40-44,Man,South Korea,Master’s degree,Statistician,40
522,45-49,Man,United Kingdom of Great Britain and Northern Ireland,Professional doctorate,Research Scientist,45
458,40-44,Woman,Ecuador,Bachelor’s degree,Data Analyst,40
573,40-44,Woman,Norway,Doctoral degree,Machine Learning Engineer,40
250,18-21,Man,Colombia,Some college/university study without earning a bachelor’s degree,Student,18
1608,40-44,Man,Nigeria,Master’s degree,Other,40
1849,35-39,Man,Germany,Master’s degree,Other,35
536,30-34,Man,United States of America,Master’s degree,Data Analyst,30
1010,25-29,Man,Kenya,Bachelor’s degree,Software Engineer,25
388,22-24,Man,"Iran, Islamic Republic of...",Master’s degree,Student,22
1037024,18-21,Man,United States of America,Bachelor’s degree,Student,18
854,30-34,Man,Brazil,No formal education past high school,Data Scientist,30
647,35-39,Man,Taiwan,Master’s degree,Data Scientist,35
283,18-21,Woman,Viet Nam,Bachelor’s degree,Student,18
529,25-29,Woman,Japan,Master’s degree,Student,25
31770,18-21,Man,India,Master’s degree,Student,18
538,22-24,Man,Peru,Master’s degree,Currently not employed,22
4366,25-29,Man,Turkey,Doctoral degree,Statistician,25
322,30-34,Man,Other,Master’s degree,Statistician,30
2166,22-24,Man,China,Bachelor’s degree,Data Analyst,22
562,22-24,Man,Brazil,Bachelor’s degree,Other,22
377,18-21,Prefer not to say,Other,Master’s degree,Student,18
189,35-39,Woman,United States of America,Doctoral degree,Other,35
471,22-24,Man,China,Master’s degree,Student,22
197,18-21,Woman,Russia,Some college/university study without earning a bachelor’s degree,Student,18
661,40-44,Man,Japan,Master’s degree,Business Analyst,40
529,18-21,Man,India,Bachelor’s degree,Data Scientist,18
970,22-24,Man,India,Bachelor’s degree,Data Scientist,22
259,25-29,Woman,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Scientist,25
724,50-54,Man,United States of America,Master’s degree,Machine Learning Engineer,50
158,22-24,Man,India,I prefer not to answer,Machine Learning Engineer,22
328,25-29,Man,China,Master’s degree,Machine Learning Engineer,25
246,25-29,Woman,Taiwan,I prefer not to answer,Student,25
1357,18-21,Man,India,Some college/university study without earning a bachelor’s degree,Student,18
509,18-21,Man,Ukraine,Some college/university study without earning a bachelor’s degree,Machine Learning Engineer,18
725,25-29,Woman,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Analyst,25
649,22-24,Woman,India,Master’s degree,Student,22
625,35-39,Man,Egypt,Bachelor’s degree,Other,35
1245,40-44,Man,France,I prefer not to answer,Data Engineer,40
515,18-21,Man,United States of America,Bachelor’s degree,Student,18
5848,45-49,Man,Egypt,Master’s degree,Software Engineer,45
590,40-44,Man,Germany,Master’s degree,Software Engineer,40
1247,18-21,Man,India,Some college/university study without earning a bachelor’s degree,Student,18
524,40-44,Man,United States of America,Master’s degree,Other,40
4427,22-24,Man,Italy,Master’s degree,Student,22
678,30-34,Woman,India,Doctoral degree,Software Engineer,30
1483,40-44,Man,Sweden,Master’s degree,Product Manager,40
716,40-44,Man,Hong Kong (S.A.R.),Master’s degree,Business Analyst,40
177,18-21,Man,Other,Bachelor’s degree,Student,18
416,25-29,Man,India,Bachelor’s degree,Data Scientist,25
647,18-21,Man,India,Bachelor’s degree,Student,18
3399,25-29,Woman,India,Master’s degree,Software Engineer,25
449,30-34,Man,I do not wish to disclose my location,Doctoral degree,Student,30
1124,22-24,Man,Peru,Bachelor’s degree,Other,22
1091,55-59,Man,Greece,Master’s degree,Business Analyst,55
2671,35-39,Woman,Brazil,Doctoral degree,Data Scientist,35
672,40-44,Man,United States of America,Bachelor’s degree,Student,40
1201,22-24,Woman,Bangladesh,Master’s degree,Currently not employed,22
1993,30-34,Man,China,Master’s degree,Data Scientist,30
1153,25-29,Man,Japan,Bachelor’s degree,Machine Learning Engineer,25
676,30-34,Man,South Korea,Master’s degree,Software Engineer,30
325,40-44,Woman,India,Master’s degree,Currently not employed,40
1597,22-24,Woman,Kenya,Bachelor’s degree,Data Analyst,22
257,22-24,Man,India,Bachelor’s degree,Student,22
485,45-49,Man,United States of America,Master’s degree,Other,45
194314,25-29,Man,China,Doctoral degree,Data Analyst,25
590,22-24,Woman,Nigeria,Bachelor’s degree,Data Analyst,22
630,45-49,Woman,Other,I prefer not to answer,Research Scientist,45
784,40-44,Man,Viet Nam,Professional doctorate,Research Scientist,40
270,25-29,Man,Germany,Master’s degree,Software Engineer,25
1701,30-34,Woman,Nigeria,Master’s degree,Data Analyst,30
579,18-21,Man,India,Some college/university study without earning a bachelor’s degree,Machine Learning Engineer,18
136,25-29,Man,Ukraine,Bachelor’s degree,Student,25
519,22-24,Man,Japan,Master’s degree,Student,22
656,50-54,Man,United States of America,Master’s degree,Product Manager,50
11087,45-49,Man,Argentina,Master’s degree,Program/Project Manager,45
801,22-24,Woman,Romania,Master’s degree,Data Scientist,22
641,45-49,Woman,Turkey,No formal education past high school,Data Analyst,45
691,18-21,Man,China,Bachelor’s degree,Student,18
1001,25-29,Man,Colombia,Master’s degree,Data Engineer,25
358,18-21,Woman,India,Bachelor’s degree,Student,18
575,40-44,Man,Other,Some college/university study without earning a bachelor’s degree,Data Analyst,40
967,22-24,Man,India,Master’s degree,Research Scientist,22
426,30-34,Man,Canada,Some college/university study without earning a bachelor’s degree,Student,30
4530,25-29,Man,India,Master’s degree,Currently not employed,25
902,22-24,Man,India,Master’s degree,Currently not employed,22
514,18-21,Woman,Kenya,Bachelor’s degree,Student,18
6420,35-39,Man,Nigeria,Bachelor’s degree,Machine Learning Engineer,35
763,40-44,Man,India,Master’s degree,Currently not employed,40
383,22-24,Man,China,Master’s degree,Machine Learning Engineer,22
296,25-29,Woman,Tunisia,Professional doctorate,Data Scientist,25
1456,55-59,Man,Mexico,Master’s degree,Research Scientist,55
763,35-39,Man,Australia,Master’s degree,Data Analyst,35
829,30-34,Man,India,Bachelor’s degree,Machine Learning Engineer,30
1057,18-21,Woman,India,Master’s degree,Machine Learning Engineer,18
565,18-21,Man,India,Bachelor’s degree,Student,18
663,35-39,Man,Spain,Doctoral degree,Data Scientist,35
466,25-29,Woman,India,Bachelor’s degree,Data Scientist,25
300,22-24,Man,China,Master’s degree,Student,22
207,18-21,Man,India,Bachelor’s degree,Student,18
410,18-21,Man,India,Bachelor’s degree,Student,18
946,25-29,Woman,Nigeria,Some college/university study without earning a bachelor’s degree,Data Scientist,25
352,30-34,Man,India,I prefer not to answer,Software Engineer,30
601,18-21,Man,Russia,Bachelor’s degree,Student,18
771,30-34,Man,India,Master’s degree,Machine Learning Engineer,30
540,25-29,Man,Turkey,Bachelor’s degree,Data Scientist,25
464,30-34,Man,United States of America,Some college/university study without earning a bachelor’s degree,Software Engineer,30
475,22-24,Woman,India,Master’s degree,Student,22
729,25-29,Man,Pakistan,Master’s degree,Software Engineer,25
472,18-21,Man,India,Bachelor’s degree,Software Engineer,18
362,18-21,Man,India,Bachelor’s degree,Student,18
573,30-34,Man,Other,Master’s degree,Data Analyst,30
2519,50-54,Woman,Turkey,Professional doctorate,Research Scientist,50
841,25-29,Man,United States of America,Master’s degree,Machine Learning Engineer,25
209,35-39,Woman,Russia,Master’s degree,Data Scientist,35
770,25-29,Man,Nepal,Master’s degree,Program/Project Manager,25
42251,25-29,Man,Kenya,Master’s degree,Data Scientist,25
4386,25-29,Man,Other,Bachelor’s degree,Statistician,25
754,18-21,Man,India,Master’s degree,Data Scientist,18
443,18-21,Man,India,Bachelor’s degree,Student,18
574,18-21,Man,India,Bachelor’s degree,Student,18
1633,45-49,Man,Spain,Master’s degree,Other,45
474,30-34,Man,China,Bachelor’s degree,Data Scientist,30
542,18-21,Man,India,Master’s degree,Student,18
490,22-24,Man,Italy,Doctoral degree,Machine Learning Engineer,22
509,22-24,Man,India,Bachelor’s degree,Student,22
513,22-24,Man,Poland,Master’s degree,Student,22
345,22-24,Woman,India,Master’s degree,Currently not employed,22
541,35-39,Woman,India,Bachelor’s degree,Data Analyst,35
678,45-49,Man,United States of America,Master’s degree,Other,45
546,25-29,Man,India,Master’s degree,Software Engineer,25
269,25-29,Woman,Singapore,Bachelor’s degree,Currently not employed,25
