,Response Time,Age,Gender,Country,Education,Job Title,Experience,Investment,Compensation,Salary,Avg. Investment
10636,1054,40-44,Man,Tunisia,Master’s degree,Machine Learning Engineer,20+ years,$100-$999,"20,000-24,999",23000.0,500
10637,1037,22-24,Man,Pakistan,Master’s degree,Data Scientist,3-5 years,"$1000-$9,999","4,000-4,999",4500.0,5000
10638,802,50-54,Man,Spain,Bachelor’s degree,Software Engineer,10-20 years,$1-$99,"40,000-49,999",45000.0,50
10639,441,22-24,Woman,Malaysia,Bachelor’s degree,Student,1-3 years,0,0,0.0,0
10640,1539,60-69,Man,Italy,Doctoral degree,Research Scientist,20+ years,"$10,000-$99,999","80,000-89,999",85000.0,50000
10641,602,22-24,Man,India,Bachelor’s degree,Currently not employed,< 1 years,0,0,0.0,0
10642,441,18-21,Man,India,Bachelor’s degree,Student,< 1 years,0,0,0.0,0
10643,536,22-24,Man,Ukraine,Master’s degree,Machine Learning Engineer,1-3 years,$100-$999,"50,000-59,999",55000.0,500
10644,731,35-39,Man,Egypt,Doctoral degree,Data Analyst,5-10 years,"$1000-$9,999","5,000-7,499",65000.0,5000
10645,1405,25-29,Man,India,Bachelor’s degree,Software Engineer,3-5 years,$0 ($USD),$0-999,500.0,0
10646,782,30-34,Man,Hong Kong (S.A.R.),Master’s degree,Research Scientist,3-5 years,$0 ($USD),"50,000-59,999",55000.0,0
10647,404,18-21,Woman,India,Some college/university study without earning a bachelor’s degree,Student,< 1 years,0,0,0.0,0
10648,708,30-34,Man,India,Bachelor’s degree,Data Analyst,3-5 years,$100-$999,"300,000-499,999",500000.0,500
10649,587,30-34,Man,Brazil,Bachelor’s degree,Software Engineer,5-10 years,"$1000-$9,999","7,500-9,999",8500.0,5000
10650,726,35-39,Man,Malaysia,Master’s degree,Other,3-5 years,$0 ($USD),"50,000-59,999",55000.0,0
10651,1356,30-34,Man,Pakistan,Master’s degree,Data Scientist,1-3 years,$0 ($USD),"7,500-9,999",8500.0,0
10652,206,25-29,Man,India,Bachelor’s degree,Data Engineer,1-3 years,0,0,0.0,0
10653,4428,50-54,Woman,Romania,Doctoral degree,Research Scientist,I have never written code,$0 ($USD),"10,000-14,999",12000.0,0
10654,716,25-29,Man,Czech Republic,Doctoral degree,Student,5-10 years,0,0,0.0,0
10655,381,45-49,Nonbinary,United Arab Emirates,Doctoral degree,Business Analyst,10-20 years,$1-$99,"1,000-1,999",1500.0,50
10656,423,30-34,Man,Other,Doctoral degree,Research Scientist,5-10 years,$0 ($USD),"15,000-19,999",17000.0,0
10657,171831,18-21,Man,India,Some college/university study without earning a bachelor’s degree,Data Scientist,1-3 years,$0 ($USD),$0-999,500.0,0
10658,406,18-21,Man,Other,Some college/university study without earning a bachelor’s degree,Student,1-3 years,0,0,0.0,0
10659,495,18-21,Man,Other,Bachelor’s degree,Data Analyst,< 1 years,0,0,0.0,0
10660,673,22-24,Man,India,Bachelor’s degree,Student,3-5 years,0,0,0.0,0
10661,1056,35-39,Man,India,Master’s degree,Data Scientist,20+ years,"$1000-$9,999","15,000-19,999",17000.0,5000
10662,629,22-24,Man,India,Bachelor’s degree,Data Scientist,< 1 years,$0 ($USD),$0-999,500.0,0
10663,2210,30-34,Man,India,Bachelor’s degree,Data Analyst,< 1 years,0,0,0.0,0
10664,2767,18-21,Man,Nigeria,Bachelor’s degree,Student,1-3 years,0,0,0.0,0
10665,953,35-39,Man,India,Some college/university study without earning a bachelor’s degree,Currently not employed,< 1 years,0,0,0.0,0
10666,482,35-39,Woman,India,Doctoral degree,Student,5-10 years,0,0,0.0,0
10667,445,25-29,Woman,India,Master’s degree,Data Analyst,3-5 years,0,0,0.0,0
10668,716,40-44,Man,Russia,I prefer not to answer,DBA/Database Engineer,1-3 years,"$1000-$9,999","2,000-2,999",25000.0,5000
10669,1001,25-29,Man,Bangladesh,Master’s degree,Research Scientist,3-5 years,$1-$99,$0-999,500.0,50
10670,909,50-54,Woman,Canada,Doctoral degree,Research Scientist,3-5 years,$100-$999,"40,000-49,999",45000.0,500
10671,313,18-21,Man,China,Master’s degree,Student,< 1 years,0,0,0.0,0
10672,7122,22-24,Man,United States of America,Master’s degree,Currently not employed,3-5 years,0,0,0.0,0
10673,126,25-29,Man,Germany,Master’s degree,Research Scientist,< 1 years,0,0,0.0,0
10674,2931,25-29,Man,Uganda,Bachelor’s degree,Machine Learning Engineer,3-5 years,"$1000-$9,999",$0-999,500.0,5000
10675,481,25-29,Man,India,Bachelor’s degree,Currently not employed,< 1 years,0,0,0.0,0
10676,537,18-21,Man,India,Bachelor’s degree,Student,1-3 years,0,0,0.0,0
10677,838,22-24,Man,Other,Bachelor’s degree,Software Engineer,1-3 years,0,0,0.0,0
10678,458,22-24,Man,Australia,Bachelor’s degree,Other,< 1 years,0,"50,000-59,999",55000.0,0
10679,716,22-24,Prefer not to say,India,Master’s degree,Data Scientist,1-3 years,"$1000-$9,999","4,000-4,999",4500.0,5000
10680,403,30-34,Man,Spain,Master’s degree,Software Engineer,3-5 years,$0 ($USD),"25,000-29,999",27000.0,0
10681,473,22-24,Man,India,Master’s degree,Program/Project Manager,< 1 years,$0 ($USD),"15,000-19,999",17000.0,0
10682,4022,30-34,Man,Iraq,Master’s degree,Data Scientist,1-3 years,$0 ($USD),$0-999,500.0,0
10683,789,18-21,Man,India,Some college/university study without earning a bachelor’s degree,Student,1-3 years,0,0,0.0,0
10684,886,22-24,Man,Ethiopia,Bachelor’s degree,Student,3-5 years,0,0,0.0,0
10685,660,50-54,Man,United States of America,Doctoral degree,Data Scientist,20+ years,"$10,000-$99,999","200,000-249,999",225000.0,50000
10686,239,25-29,Man,Nigeria,Bachelor’s degree,Data Analyst,< 1 years,0,0,0.0,0
10687,561,18-21,Man,India,Bachelor’s degree,Student,< 1 years,0,0,0.0,0
10688,202,18-21,Man,China,Some college/university study without earning a bachelor’s degree,Student,1-3 years,0,0,0.0,0
10689,2049,35-39,Man,Japan,Some college/university study without earning a bachelor’s degree,Other,1-3 years,$100-$999,"3,000-3,999",3500.0,500
10690,568,30-34,Man,Norway,Master’s degree,Research Scientist,5-10 years,"$1000-$9,999","50,000-59,999",55000.0,5000
10691,747,25-29,Woman,Other,Bachelor’s degree,Data Analyst,3-5 years,"$1000-$9,999",$0-999,500.0,5000
10692,868,18-21,Man,China,Bachelor’s degree,Student,3-5 years,0,0,0.0,0
10693,921,35-39,Man,Egypt,Bachelor’s degree,Data Analyst,< 1 years,$0 ($USD),$0-999,500.0,0
10694,658,18-21,Man,India,Some college/university study without earning a bachelor’s degree,Student,1-3 years,0,0,0.0,0
10695,13101,25-29,Man,India,Bachelor’s degree,Student,< 1 years,0,0,0.0,0
10696,859,18-21,Man,India,Bachelor’s degree,Student,< 1 years,0,0,0.0,0
10697,475,30-34,Man,Canada,Some college/university study without earning a bachelor’s degree,Data Engineer,5-10 years,"$1000-$9,999","25,000-29,999",27000.0,5000
10698,2449,30-34,Man,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Software Engineer,5-10 years,$0 ($USD),"15,000-19,999",17000.0,0
10699,891,18-21,Man,China,Master’s degree,Data Scientist,1-3 years,$1-$99,$0-999,500.0,50
10700,216,35-39,Man,Bangladesh,Master’s degree,Program/Project Manager,10-20 years,0,0,0.0,0
10701,103249,35-39,Woman,Russia,Doctoral degree,Currently not employed,< 1 years,0,0,0.0,0
10702,455,25-29,Man,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Student,1-3 years,0,0,0.0,0
10703,2985,22-24,Man,India,Master’s degree,Student,3-5 years,0,0,0.0,0
10704,512,45-49,Man,United States of America,Doctoral degree,Research Scientist,20+ years,"$100,000 or more ($USD)",$0-999,500.0,100000
10705,652,18-21,Man,India,Bachelor’s degree,Student,5-10 years,0,0,0.0,0
10706,288,25-29,Woman,Kenya,Some college/university study without earning a bachelor’s degree,Data Analyst,I have never written code,"$1000-$9,999","3,000-3,999",3500.0,5000
10707,403,18-21,Man,India,Bachelor’s degree,Student,1-3 years,0,0,0.0,0
10708,584,50-54,Woman,Canada,Master’s degree,Data Scientist,3-5 years,"$100,000 or more ($USD)","90,000-99,999",95000.0,100000
10709,1051,50-54,Man,South Korea,Doctoral degree,Data Scientist,20+ years,$100-$999,"40,000-49,999",45000.0,500
10710,1159,60-69,Man,United Kingdom of Great Britain and Northern Ireland,Bachelor’s degree,Data Scientist,20+ years,$0 ($USD),"80,000-89,999",85000.0,0
10711,1910,22-24,Man,Russia,Bachelor’s degree,Student,1-3 years,0,0,0.0,0
10712,968,25-29,Prefer not to say,India,I prefer not to answer,Software Engineer,5-10 years,"$100,000 or more ($USD)",">$1,000,000",1000000.0,100000
10713,619,35-39,Woman,Russia,Some college/university study without earning a bachelor’s degree,Data Scientist,< 1 years,$100-$999,"10,000-14,999",12000.0,500
10714,868,30-34,Man,Peru,Master’s degree,Student,1-3 years,0,0,0.0,0
10715,423,18-21,Man,India,Some college/university study without earning a bachelor’s degree,Data Scientist,< 1 years,0,0,0.0,0
10716,2117,30-34,Man,India,Master’s degree,Student,1-3 years,0,0,0.0,0
10717,217,25-29,Man,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Machine Learning Engineer,5-10 years,0,0,0.0,0
10718,996,35-39,Man,India,Bachelor’s degree,Data Scientist,1-3 years,$100-$999,"2,000-2,999",25000.0,500
10719,547,18-21,Woman,Tunisia,I prefer not to answer,Student,5-10 years,0,0,0.0,0
10720,466,25-29,Man,India,Master’s degree,Student,< 1 years,0,0,0.0,0
10721,170,18-21,Man,Turkey,Professional doctorate,Program/Project Manager,1-3 years,$0 ($USD),$0-999,500.0,0
10722,813,45-49,Man,Brazil,Doctoral degree,Research Scientist,1-3 years,"$10,000-$99,999","40,000-49,999",45000.0,50000
10723,747,25-29,Woman,India,Master’s degree,Data Scientist,< 1 years,$0 ($USD),$0-999,500.0,0
10724,34069,18-21,Man,Kenya,Bachelor’s degree,Student,1-3 years,0,0,0.0,0
10725,2151,25-29,Woman,Hong Kong (S.A.R.),Bachelor’s degree,Software Engineer,5-10 years,0,0,0.0,0
10726,2570,45-49,Man,Czech Republic,Master’s degree,Machine Learning Engineer,20+ years,"$10,000-$99,999","100,000-124,999",120000.0,50000
10727,1478,25-29,Man,Japan,I prefer not to answer,Software Engineer,1-3 years,$0 ($USD),"30,000-39,999",35000.0,0
10728,1027,25-29,Man,Other,Master’s degree,Data Scientist,< 1 years,$0 ($USD),$0-999,500.0,0
10729,1074,40-44,Man,Nigeria,Master’s degree,Product Manager,< 1 years,$0 ($USD),$0-999,500.0,0
10730,133636,40-44,Man,United States of America,Master’s degree,Data Scientist,1-3 years,0,0,0.0,0
10731,397,18-21,Man,India,Master’s degree,Data Scientist,1-3 years,$0 ($USD),"3,000-3,999",3500.0,0
10732,680,25-29,Man,Nigeria,Bachelor’s degree,Data Scientist,1-3 years,$100-$999,$0-999,500.0,500
10733,598,30-34,Woman,Philippines,I prefer not to answer,Student,< 1 years,0,0,0.0,0
10734,1845,35-39,Man,India,Master’s degree,Other,1-3 years,"$1000-$9,999","50,000-59,999",55000.0,5000
10735,169,30-34,Man,United States of America,Master’s degree,Student,3-5 years,0,0,0.0,0
10736,158,25-29,Woman,Brazil,Bachelor’s degree,Business Analyst,I have never written code,"$10,000-$99,999","5,000-7,499",65000.0,50000
10737,715,18-21,Man,India,Bachelor’s degree,Student,1-3 years,0,0,0.0,0
10738,558,22-24,Man,India,Bachelor’s degree,Data Analyst,< 1 years,$100-$999,"1,000-1,999",1500.0,500
10739,405,18-21,Man,India,Master’s degree,Student,3-5 years,0,0,0.0,0
10740,824,25-29,Man,Philippines,Master’s degree,Other,< 1 years,$0 ($USD),"10,000-14,999",12000.0,0
10741,747,18-21,Woman,India,Bachelor’s degree,Student,< 1 years,0,0,0.0,0
10742,1133,45-49,Man,Ethiopia,Master’s degree,Student,5-10 years,0,0,0.0,0
10743,715,45-49,Man,Nepal,Master’s degree,Data Scientist,20+ years,$100-$999,"10,000-14,999",12000.0,500
10744,14029,55-59,Man,Austria,Bachelor’s degree,Data Analyst,10-20 years,"$1000-$9,999","30,000-39,999",35000.0,5000
10745,570,55-59,Man,Netherlands,Master’s degree,Research Scientist,1-3 years,"$1000-$9,999","30,000-39,999",35000.0,5000
10746,401,22-24,Man,India,Master’s degree,Data Analyst,< 1 years,$0 ($USD),$0-999,500.0,0
10747,587,40-44,Man,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Software Engineer,10-20 years,"$10,000-$99,999","90,000-99,999",95000.0,50000
10748,635,18-21,Man,India,I prefer not to answer,Machine Learning Engineer,1-3 years,$0 ($USD),$0-999,500.0,0
10749,514,30-34,Man,India,Bachelor’s degree,Data Scientist,3-5 years,"$10,000-$99,999","40,000-49,999",45000.0,50000
10750,471,22-24,Man,China,Master’s degree,Student,1-3 years,0,0,0.0,0
10751,1021,22-24,Man,China,Bachelor’s degree,Currently not employed,1-3 years,0,0,0.0,0
10752,1414,40-44,Man,Japan,Bachelor’s degree,Data Analyst,3-5 years,$0 ($USD),"80,000-89,999",85000.0,0
10753,570,22-24,Man,Pakistan,Bachelor’s degree,Data Analyst,3-5 years,$100-$999,"25,000-29,999",27000.0,500
10754,1124,45-49,Man,Other,Doctoral degree,Research Scientist,1-3 years,"$1000-$9,999","20,000-24,999",23000.0,5000
10755,704320,25-29,Woman,Taiwan,Master’s degree,Student,1-3 years,0,0,0.0,0
10756,328,25-29,Prefer not to say,United States of America,Master’s degree,Software Engineer,5-10 years,$0 ($USD),"300,000-499,999",500000.0,0
10757,536,45-49,Man,India,Master’s degree,Data Analyst,I have never written code,$100-$999,"30,000-39,999",35000.0,500
10758,454,40-44,Man,Other,Bachelor’s degree,Other,< 1 years,0,0,0.0,0
10759,12260,22-24,Woman,South Africa,Bachelor’s degree,Student,1-3 years,0,0,0.0,0
10760,452,40-44,Man,Malaysia,Some college/university study without earning a bachelor’s degree,Other,3-5 years,$0 ($USD),"25,000-29,999",27000.0,0
10761,9455,40-44,Man,United States of America,Doctoral degree,Data Scientist,5-10 years,$0 ($USD),"150,000-199,999",175000.0,0
10762,798,25-29,Man,India,Bachelor’s degree,Other,1-3 years,"$1000-$9,999","4,000-4,999",4500.0,5000
10763,443,18-21,Man,India,No formal education past high school,Student,< 1 years,0,0,0.0,0
10764,494,22-24,Man,China,Bachelor’s degree,Business Analyst,1-3 years,$1-$99,"15,000-19,999",17000.0,50
10765,997,35-39,Woman,Other,Master’s degree,Other,3-5 years,$0 ($USD),"125,000-149,999",132000.0,0
10766,692,25-29,Man,Taiwan,Doctoral degree,Research Scientist,< 1 years,$100-$999,$0-999,500.0,500
10767,216,18-21,Man,Germany,Master’s degree,Student,1-3 years,0,0,0.0,0
10768,646,18-21,Woman,China,Bachelor’s degree,Student,1-3 years,0,0,0.0,0
10769,311,25-29,Man,Russia,Some college/university study without earning a bachelor’s degree,Currently not employed,< 1 years,0,0,0.0,0
10770,327,50-54,Man,Singapore,Some college/university study without earning a bachelor’s degree,Currently not employed,< 1 years,0,0,0.0,0
10771,556,18-21,Man,India,Master’s degree,Student,1-3 years,0,0,0.0,0
10772,784,40-44,Man,Indonesia,Master’s degree,Data Scientist,10-20 years,"$10,000-$99,999","30,000-39,999",35000.0,50000
10773,772,22-24,Man,Nigeria,Master’s degree,Data Analyst,< 1 years,$1-$99,$0-999,500.0,50
10774,1015,25-29,Man,Nigeria,Some college/university study without earning a bachelor’s degree,Statistician,< 1 years,$0 ($USD),$0-999,500.0,0
10775,2512,18-21,Man,India,Some college/university study without earning a bachelor’s degree,Student,1-3 years,0,0,0.0,0
10776,687,22-24,Woman,India,Master’s degree,Data Analyst,1-3 years,$0 ($USD),"3,000-3,999",3500.0,0
10777,1382,40-44,Woman,Iraq,Master’s degree,Student,10-20 years,0,0,0.0,0
10778,375,22-24,Woman,Canada,Master’s degree,Student,1-3 years,0,0,0.0,0
10779,166660,25-29,Man,Pakistan,Bachelor’s degree,Research Scientist,3-5 years,0,0,0.0,0
10780,1021,30-34,Man,Canada,Doctoral degree,Data Scientist,5-10 years,$0 ($USD),$0-999,500.0,0
10781,710,45-49,Man,United States of America,Master’s degree,Other,20+ years,"$1000-$9,999","300,000-499,999",500000.0,5000
10782,720,22-24,Man,Turkey,Master’s degree,Software Engineer,1-3 years,"$10,000-$99,999","4,000-4,999",4500.0,50000
10783,668,30-34,Man,India,Master’s degree,Software Engineer,1-3 years,"$1000-$9,999","25,000-29,999",27000.0,5000
10784,501,35-39,Man,India,Master’s degree,Machine Learning Engineer,< 1 years,$100-$999,$0-999,500.0,500
10785,144,18-21,Man,India,Bachelor’s degree,Student,< 1 years,0,0,0.0,0
10786,332,18-21,Woman,India,Bachelor’s degree,Student,< 1 years,0,0,0.0,0
10787,525,35-39,Woman,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Analyst,I have never written code,$0 ($USD),"30,000-39,999",35000.0,0
10788,410,35-39,Man,Canada,Master’s degree,Student,1-3 years,0,0,0.0,0
10789,740,60-69,Man,Poland,Doctoral degree,Research Scientist,20+ years,$0 ($USD),"40,000-49,999",45000.0,0
10790,588,22-24,Man,India,Master’s degree,Data Analyst,< 1 years,"$10,000-$99,999","10,000-14,999",12000.0,50000
10791,323,18-21,Man,United States of America,Master’s degree,Research Scientist,3-5 years,$0 ($USD),"50,000-59,999",55000.0,0
10792,761,18-21,Man,Russia,Bachelor’s degree,Student,3-5 years,0,0,0.0,0
10793,385,22-24,Man,United States of America,Master’s degree,Machine Learning Engineer,3-5 years,"$10,000-$99,999","125,000-149,999",132000.0,50000
10794,782,60-69,Man,Argentina,Doctoral degree,Research Scientist,20+ years,$0 ($USD),"1,000-1,999",1500.0,0
10795,686,50-54,Man,United States of America,Master’s degree,Data Scientist,20+ years,"$100,000 or more ($USD)","150,000-199,999",175000.0,100000
10796,1385,35-39,Man,South Africa,Bachelor’s degree,Statistician,1-3 years,"$1000-$9,999","50,000-59,999",55000.0,5000
10797,426,25-29,Woman,Spain,Master’s degree,Data Analyst,< 1 years,$0 ($USD),"25,000-29,999",27000.0,0
10798,364,22-24,Woman,China,Master’s degree,Student,3-5 years,0,0,0.0,0
10799,834,18-21,Woman,India,Bachelor’s degree,Student,1-3 years,0,0,0.0,0
10800,443,45-49,Man,Israel,Master’s degree,Research Scientist,5-10 years,$0 ($USD),"90,000-99,999",95000.0,0
10801,283,25-29,Woman,India,Master’s degree,Other,1-3 years,$0 ($USD),$0-999,500.0,0
10802,1013,30-34,Man,Denmark,Doctoral degree,Data Scientist,5-10 years,"$10,000-$99,999","80,000-89,999",85000.0,50000
10803,968,22-24,Man,Greece,Master’s degree,Student,5-10 years,0,0,0.0,0
10804,672,45-49,Man,Canada,Doctoral degree,Research Scientist,20+ years,$0 ($USD),"100,000-124,999",120000.0,0
10805,945,50-54,Man,Other,Bachelor’s degree,Other,5-10 years,$100-$999,"300,000-499,999",500000.0,500
10806,897,25-29,Woman,India,Master’s degree,Data Scientist,3-5 years,$100-$999,$0-999,500.0,500
10807,406,22-24,Man,India,Master’s degree,Data Scientist,< 1 years,0,0,0.0,0
10808,624,22-24,Man,India,Bachelor’s degree,Currently not employed,< 1 years,0,0,0.0,0
10809,575,40-44,Man,Canada,Bachelor’s degree,Other,1-3 years,$0 ($USD),"50,000-59,999",55000.0,0
10810,463,22-24,Man,India,Master’s degree,Data Scientist,3-5 years,$1-$99,"1,000-1,999",1500.0,50
10811,261,40-44,Man,"Iran, Islamic Republic of...",Bachelor’s degree,Business Analyst,10-20 years,0,0,0.0,0
10812,313,30-34,Man,United States of America,I prefer not to answer,Student,1-3 years,0,0,0.0,0
10813,469,30-34,Man,United States of America,Master’s degree,Other,< 1 years,$0 ($USD),"150,000-199,999",175000.0,0
10814,1115,22-24,Man,India,Bachelor’s degree,Data Scientist,1-3 years,$100-$999,"10,000-14,999",12000.0,500
10815,676,50-54,Man,Colombia,No formal education past high school,Business Analyst,10-20 years,"$1000-$9,999",$0-999,500.0,5000
