Response Time,Age,Gender,Country,Education,Job Title
274,25-29,Man,Viet Nam,I prefer not to answer,Student
1168,22-24,Man,India,Bachelor’s degree,Data Scientist
1199,40-44,Man,Other,Doctoral degree,Research Scientist
504,22-24,Man,India,Bachelor’s degree,Machine Learning Engineer
1077,30-34,Man,China,Master’s degree,Data Analyst
794,35-39,Woman,India,Doctoral degree,Research Scientist
469,35-39,Man,India,Bachelor’s degree,Other
1167,45-49,Man,India,Bachelor’s degree,Other
310,25-29,Man,India,Bachelor’s degree,Data Scientist
525,18-21,Man,China,Master’s degree,Data Analyst
998,30-34,Man,India,Master’s degree,Data Scientist
810,45-49,Man,United States of America,Master’s degree,Program/Project Manager
181,18-21,Woman,India,Bachelor’s degree,Student
771,45-49,Woman,Australia,Doctoral degree,Data Scientist
456,30-34,Man,India,Master’s degree,Business Analyst
1441,40-44,Man,India,Bachelor’s degree,Data Analyst
497,25-29,Woman,Other,Master’s degree,Student
5361,18-21,Man,India,Bachelor’s degree,Student
382,22-24,Man,Egypt,Bachelor’s degree,Other
339,22-24,Man,Italy,Master’s degree,Student
1118,35-39,Man,India,Doctoral degree,Research Scientist
235,18-21,Man,India,Bachelor’s degree,Data Analyst
358,22-24,Man,Japan,Master’s degree,Student
5844,55-59,Man,Brazil,Bachelor’s degree,Software Engineer
892,40-44,Man,Brazil,Some college/university study without earning a bachelor’s degree,Other
545,22-24,Man,France,Master’s degree,Student
580,55-59,Man,United States of America,Doctoral degree,Research Scientist
754,45-49,Man,China,Doctoral degree,Other
1524407,22-24,Man,India,Bachelor’s degree,Currently not employed
684,45-49,Man,United States of America,Master’s degree,Data Scientist
455,40-44,Man,United States of America,Bachelor’s degree,Software Engineer
551,30-34,Man,Kenya,Bachelor’s degree,Software Engineer
890,45-49,Man,Czech Republic,Master’s degree,Product Manager
826,22-24,Man,India,Master’s degree,Student
1126,40-44,Man,Other,Doctoral degree,Research Scientist
1144,22-24,Man,Egypt,Bachelor’s degree,Machine Learning Engineer
489,18-21,Man,India,No formal education past high school,Student
664,25-29,Man,India,Bachelor’s degree,Data Analyst
570,25-29,Man,India,Bachelor’s degree,Data Scientist
893,22-24,Man,Nigeria,Bachelor’s degree,Data Scientist
2077076,22-24,Man,Tunisia,Master’s degree,Student
824,22-24,Woman,India,Bachelor’s degree,Data Analyst
788,22-24,Woman,Tunisia,Bachelor’s degree,Student
579,18-21,Man,Italy,Bachelor’s degree,Data Scientist
2341,25-29,Man,India,Bachelor’s degree,Data Scientist
2487,50-54,Man,United States of America,Master’s degree,Data Scientist
642,40-44,Man,United States of America,Master’s degree,Data Engineer
1467,18-21,Woman,India,Some college/university study without earning a bachelor’s degree,Student
810,40-44,Man,United Arab Emirates,Master’s degree,Statistician
878,18-21,Man,Egypt,Bachelor’s degree,Student
2607,22-24,Woman,Other,Master’s degree,Data Analyst
84753,35-39,Man,United States of America,Master’s degree,Software Engineer
3989,22-24,Prefer not to say,I do not wish to disclose my location,I prefer not to answer,Student
583,30-34,Man,India,Master’s degree,Research Scientist
706,30-34,Man,Japan,Doctoral degree,Student
419,35-39,Man,Brazil,Doctoral degree,Other
628,22-24,Man,India,Master’s degree,Machine Learning Engineer
476,25-29,Man,United States of America,Bachelor’s degree,Other
494,35-39,Man,United States of America,Bachelor’s degree,Data Engineer
337,18-21,Woman,Other,Bachelor’s degree,Student
565,18-21,Man,Indonesia,Bachelor’s degree,Student
504,25-29,Man,Turkey,Bachelor’s degree,Data Scientist
461,45-49,Woman,United States of America,Master’s degree,Software Engineer
305,40-44,Woman,Singapore,Bachelor’s degree,Software Engineer
450,22-24,Man,India,Bachelor’s degree,Currently not employed
728,40-44,Woman,Israel,Master’s degree,Other
447,30-34,Man,Italy,Master’s degree,Other
271,30-34,Woman,India,Master’s degree,Student
672,22-24,Man,Other,I prefer not to answer,Machine Learning Engineer
395,22-24,Man,Indonesia,Bachelor’s degree,Currently not employed
384,30-34,Man,United States of America,Master’s degree,Machine Learning Engineer
649,35-39,Man,Morocco,Master’s degree,Program/Project Manager
366,18-21,Man,Colombia,Some college/university study without earning a bachelor’s degree,Student
820,30-34,Man,Bangladesh,Master’s degree,Currently not employed
20454,25-29,Man,India,Bachelor’s degree,Currently not employed
767,40-44,Man,Argentina,Master’s degree,Data Scientist
4915,45-49,Man,Japan,Bachelor’s degree,Software Engineer
1044,35-39,Man,Taiwan,Master’s degree,Data Analyst
534,40-44,Man,Italy,No formal education past high school,Software Engineer
1426,25-29,Woman,Canada,Bachelor’s degree,Research Scientist
691,25-29,Man,France,Master’s degree,Data Scientist
1187,40-44,Man,Mexico,Doctoral degree,Machine Learning Engineer
770,25-29,Man,India,Bachelor’s degree,Data Scientist
698,22-24,Man,Nigeria,Master’s degree,Student
660,22-24,Man,Indonesia,Bachelor’s degree,Student
1976,18-21,Woman,India,Bachelor’s degree,Student
684,30-34,Man,South Africa,Doctoral degree,Student
971,25-29,Woman,India,Master’s degree,Developer Relations/Advocacy
792,25-29,Man,Japan,Master’s degree,Data Analyst
1084,22-24,Prefer not to say,China,Master’s degree,Machine Learning Engineer
891,40-44,Woman,India,Master’s degree,Business Analyst
404,25-29,Man,India,Master’s degree,Software Engineer
534,30-34,Woman,Ukraine,Master’s degree,Software Engineer
1093,22-24,Man,India,Master’s degree,Software Engineer
693,25-29,Man,India,Bachelor’s degree,Data Analyst
388,18-21,Man,India,Bachelor’s degree,Student
2326,25-29,Man,India,Bachelor’s degree,Data Scientist
393,45-49,Man,United States of America,Master’s degree,Business Analyst
131,35-39,Man,United States of America,Master’s degree,Software Engineer
998,25-29,Man,China,Master’s degree,Student
553,35-39,Man,India,Master’s degree,Business Analyst
662,30-34,Woman,United States of America,Doctoral degree,Other
847,18-21,Woman,Other,Some college/university study without earning a bachelor’s degree,Statistician
378,22-24,Man,Bangladesh,Bachelor’s degree,Student
369,18-21,Man,India,Some college/university study without earning a bachelor’s degree,Student
686,25-29,Man,Belarus,I prefer not to answer,Student
875,25-29,Man,India,Master’s degree,Software Engineer
3415,40-44,Man,United States of America,Doctoral degree,Student
436,22-24,Man,Australia,Master’s degree,Software Engineer
520,35-39,Man,India,Bachelor’s degree,Software Engineer
479,30-34,Man,Nepal,Bachelor’s degree,Student
9515,35-39,Woman,United States of America,Bachelor’s degree,Currently not employed
194,22-24,Man,Italy,Bachelor’s degree,Data Scientist
1852,50-54,Man,Japan,Master’s degree,Machine Learning Engineer
486,25-29,Woman,India,Bachelor’s degree,Student
733,25-29,Man,Japan,Master’s degree,Software Engineer
646,18-21,Man,India,Bachelor’s degree,Student
636,18-21,Man,India,Master’s degree,Machine Learning Engineer
751,22-24,Man,India,Bachelor’s degree,Data Scientist
12432,35-39,Woman,United States of America,Bachelor’s degree,Other
328,22-24,Man,Other,Some college/university study without earning a bachelor’s degree,Student
1166,40-44,Man,Other,Master’s degree,Machine Learning Engineer
469,18-21,Man,Tunisia,Bachelor’s degree,Student
823,30-34,Man,Argentina,Master’s degree,Machine Learning Engineer
754,18-21,Man,India,Bachelor’s degree,Student
883,30-34,Man,Germany,Master’s degree,Machine Learning Engineer
353,18-21,Woman,India,Bachelor’s degree,Student
415,18-21,Woman,India,Bachelor’s degree,Student
5987,18-21,Man,Pakistan,Bachelor’s degree,Student
1303,22-24,Man,Other,Bachelor’s degree,Software Engineer
726,18-21,Man,India,Bachelor’s degree,Student
485348,55-59,Woman,United States of America,Master’s degree,Business Analyst
1204,30-34,Man,Brazil,Bachelor’s degree,Software Engineer
676,40-44,Man,South Korea,Master’s degree,Statistician
522,45-49,Man,United Kingdom of Great Britain and Northern Ireland,Professional doctorate,Research Scientist
458,40-44,Woman,Ecuador,Bachelor’s degree,Data Analyst
573,40-44,Woman,Norway,Doctoral degree,Machine Learning Engineer
250,18-21,Man,Colombia,Some college/university study without earning a bachelor’s degree,Student
1608,40-44,Man,Nigeria,Master’s degree,Other
1849,35-39,Man,Germany,Master’s degree,Other
536,30-34,Man,United States of America,Master’s degree,Data Analyst
1010,25-29,Man,Kenya,Bachelor’s degree,Software Engineer
388,22-24,Man,"Iran, Islamic Republic of...",Master’s degree,Student
1037024,18-21,Man,United States of America,Bachelor’s degree,Student
854,30-34,Man,Brazil,No formal education past high school,Data Scientist
647,35-39,Man,Taiwan,Master’s degree,Data Scientist
283,18-21,Woman,Viet Nam,Bachelor’s degree,Student
529,25-29,Woman,Japan,Master’s degree,Student
31770,18-21,Man,India,Master’s degree,Student
538,22-24,Man,Peru,Master’s degree,Currently not employed
4366,25-29,Man,Turkey,Doctoral degree,Statistician
322,30-34,Man,Other,Master’s degree,Statistician
2166,22-24,Man,China,Bachelor’s degree,Data Analyst
562,22-24,Man,Brazil,Bachelor’s degree,Other
377,18-21,Prefer not to say,Other,Master’s degree,Student
189,35-39,Woman,United States of America,Doctoral degree,Other
471,22-24,Man,China,Master’s degree,Student
197,18-21,Woman,Russia,Some college/university study without earning a bachelor’s degree,Student
661,40-44,Man,Japan,Master’s degree,Business Analyst
529,18-21,Man,India,Bachelor’s degree,Data Scientist
970,22-24,Man,India,Bachelor’s degree,Data Scientist
259,25-29,Woman,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Scientist
724,50-54,Man,United States of America,Master’s degree,Machine Learning Engineer
158,22-24,Man,India,I prefer not to answer,Machine Learning Engineer
328,25-29,Man,China,Master’s degree,Machine Learning Engineer
246,25-29,Woman,Taiwan,I prefer not to answer,Student
1357,18-21,Man,India,Some college/university study without earning a bachelor’s degree,Student
509,18-21,Man,Ukraine,Some college/university study without earning a bachelor’s degree,Machine Learning Engineer
725,25-29,Woman,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Analyst
649,22-24,Woman,India,Master’s degree,Student
625,35-39,Man,Egypt,Bachelor’s degree,Other
1245,40-44,Man,France,I prefer not to answer,Data Engineer
515,18-21,Man,United States of America,Bachelor’s degree,Student
5848,45-49,Man,Egypt,Master’s degree,Software Engineer
590,40-44,Man,Germany,Master’s degree,Software Engineer
1247,18-21,Man,India,Some college/university study without earning a bachelor’s degree,Student
524,40-44,Man,United States of America,Master’s degree,Other
4427,22-24,Man,Italy,Master’s degree,Student
678,30-34,Woman,India,Doctoral degree,Software Engineer
1483,40-44,Man,Sweden,Master’s degree,Product Manager
716,40-44,Man,Hong Kong (S.A.R.),Master’s degree,Business Analyst
177,18-21,Man,Other,Bachelor’s degree,Student
416,25-29,Man,India,Bachelor’s degree,Data Scientist
647,18-21,Man,India,Bachelor’s degree,Student
3399,25-29,Woman,India,Master’s degree,Software Engineer
449,30-34,Man,I do not wish to disclose my location,Doctoral degree,Student
1124,22-24,Man,Peru,Bachelor’s degree,Other
1091,55-59,Man,Greece,Master’s degree,Business Analyst
2671,35-39,Woman,Brazil,Doctoral degree,Data Scientist
672,40-44,Man,United States of America,Bachelor’s degree,Student
1201,22-24,Woman,Bangladesh,Master’s degree,Currently not employed
1993,30-34,Man,China,Master’s degree,Data Scientist
1153,25-29,Man,Japan,Bachelor’s degree,Machine Learning Engineer
676,30-34,Man,South Korea,Master’s degree,Software Engineer
325,40-44,Woman,India,Master’s degree,Currently not employed
1597,22-24,Woman,Kenya,Bachelor’s degree,Data Analyst
257,22-24,Man,India,Bachelor’s degree,Student
485,45-49,Man,United States of America,Master’s degree,Other
194314,25-29,Man,China,Doctoral degree,Data Analyst
590,22-24,Woman,Nigeria,Bachelor’s degree,Data Analyst
630,45-49,Woman,Other,I prefer not to answer,Research Scientist
784,40-44,Man,Viet Nam,Professional doctorate,Research Scientist
270,25-29,Man,Germany,Master’s degree,Software Engineer
1701,30-34,Woman,Nigeria,Master’s degree,Data Analyst
579,18-21,Man,India,Some college/university study without earning a bachelor’s degree,Machine Learning Engineer
136,25-29,Man,Ukraine,Bachelor’s degree,Student
519,22-24,Man,Japan,Master’s degree,Student
656,50-54,Man,United States of America,Master’s degree,Product Manager
11087,45-49,Man,Argentina,Master’s degree,Program/Project Manager
801,22-24,Woman,Romania,Master’s degree,Data Scientist
641,45-49,Woman,Turkey,No formal education past high school,Data Analyst
691,18-21,Man,China,Bachelor’s degree,Student
1001,25-29,Man,Colombia,Master’s degree,Data Engineer
358,18-21,Woman,India,Bachelor’s degree,Student
575,40-44,Man,Other,Some college/university study without earning a bachelor’s degree,Data Analyst
967,22-24,Man,India,Master’s degree,Research Scientist
426,30-34,Man,Canada,Some college/university study without earning a bachelor’s degree,Student
4530,25-29,Man,India,Master’s degree,Currently not employed
902,22-24,Man,India,Master’s degree,Currently not employed
514,18-21,Woman,Kenya,Bachelor’s degree,Student
6420,35-39,Man,Nigeria,Bachelor’s degree,Machine Learning Engineer
763,40-44,Man,India,Master’s degree,Currently not employed
383,22-24,Man,China,Master’s degree,Machine Learning Engineer
296,25-29,Woman,Tunisia,Professional doctorate,Data Scientist
1456,55-59,Man,Mexico,Master’s degree,Research Scientist
763,35-39,Man,Australia,Master’s degree,Data Analyst
829,30-34,Man,India,Bachelor’s degree,Machine Learning Engineer
1057,18-21,Woman,India,Master’s degree,Machine Learning Engineer
565,18-21,Man,India,Bachelor’s degree,Student
663,35-39,Man,Spain,Doctoral degree,Data Scientist
466,25-29,Woman,India,Bachelor’s degree,Data Scientist
300,22-24,Man,China,Master’s degree,Student
207,18-21,Man,India,Bachelor’s degree,Student
410,18-21,Man,India,Bachelor’s degree,Student
946,25-29,Woman,Nigeria,Some college/university study without earning a bachelor’s degree,Data Scientist
352,30-34,Man,India,I prefer not to answer,Software Engineer
601,18-21,Man,Russia,Bachelor’s degree,Student
771,30-34,Man,India,Master’s degree,Machine Learning Engineer
540,25-29,Man,Turkey,Bachelor’s degree,Data Scientist
464,30-34,Man,United States of America,Some college/university study without earning a bachelor’s degree,Software Engineer
475,22-24,Woman,India,Master’s degree,Student
729,25-29,Man,Pakistan,Master’s degree,Software Engineer
472,18-21,Man,India,Bachelor’s degree,Software Engineer
